id,descripcion_conc
1122,restaurante mikuna peruana latina fusión asia central
1776,nachos oro mexicana latina sudamericana centroamericana
1138,trattoria adriana saludable italiana pizza mediterránea toscana romana lacio norte italia centro italia
1635,ecocentro bio bufé saludable mediterránea europea
1819,sagardi castellana restaurante carne española asador contemporánea
1473,taberna aránzazu española tienda gourmet contemporánea bar pub
1183,killer sobo asiática japonesa street food comida calle fusión japonesa
1276,palki indian restaurant india
715,sanducherie pub cerveza artesanal americana
1602,bar restaurante gangnam asiática coreana
1306,café viena mediterránea europea española
1106,zest recoletos internacional saludable mediterránea española
854,ramen shifu latina japonesa asiática
1728,bentley s preciados americana comida rápida
1013,monsieur sushita japonesa sushi asiática
1017,gracias padre jungle club mexicana latina centroamericana
1095,clásico mediterránea española
722,aqui santona mediterránea española contemporánea
810,deli peppe italiana venezolana siciliana sur italia pizza sudamericana
1285,restaurante china crown china asiática
1002,hunan restaurant china asiática
727,americo taberna latina peruana latina española sudamericana
1834,tropecientos mediterránea española
1153,cinco jotas padre damián mediterránea europea española
1215,milos griego europea griega mediterránea
1634,combarro marisco europea española mediterránea
613,yantén vegan internacional sudamericana
1831,casa marco italiana mediterránea europea romana lacio centro italia
1511,baravaca mediterránea española fusión europea
1738,ganges india asiática asia central
1449,petit prince francesa mediterránea europea
1408,alino europea española internacional mediterránea saludable
617,thai long restaurant asiática tailandesa
1654,makkila fernando vi mediterránea europea española contemporánea
1256,hilton madrid airport europea
1539,the toast cafe americana café
1342,enotaberna leon oro mediterránea europea española vinoteca contemporánea
745,terezza caribeña latina venezolana
734,sushi yakuza japonesa sushi asiática
1225,tot peppino italiana pizza napolitana campania sur italia mediterránea europea
1059,bar detenderete española mediterránea europea
1791,mentidero villa mediterránea española europea
911,the captain americana española británica mediterránea fusión
1895,minoterie francesa saludable vinoteca
999,hong kong kitchen china asiática street food comida calle
1647,comestibles fábrica mediterránea europea española internacional fusión
1319,villa foz española saludable mediterránea sopas
877,pizzeria fratelli figurato italiana pizza mediterránea europea napolitana campania sur italia
1327,divina locura mediterránea española
1628,saigon music lunch asiática tailandesa vietnamita mediterránea
591,aboca restobar italiana pizza internacional francesa alemana
840,bar marabú bar contemporánea pub
963,nonsolocaffé italiana mediterránea europea
596,restaurante buey calle general díaz porlier restaurante carne mediterránea española
636,croqueta presumida latina española
1604,sumo fuencarral china japonesa sushi asiática fusión japonesa
1482,restaurante m mediterránea española internacional europea saludable
1873,sankara lounge bar africana
1020,ostras pedrín madrid chamberí mediterránea española
1317,kokoro japonesa sushi asiática
1809,as fontes mediterránea
609,goiko prado americana
966,restaurante soma española mediterránea europea contemporánea saludable
951,gustami italia italiana pizza mediterránea
679,restaurante san mamés mediterránea española
1323,min china asiática
1926,nieta mediterránea española europea
1845,muchi fusion food japonesa sushi asiática fusión
1268,choose ristorante naturale italiana mediterránea saludable siciliana sur italia
733,asador aranda diego leon restaurante carne española
824,restaurante clave mediterránea española contemporánea
1053,frutas prohibidas café saludable internacional
633,mast restaurante pizzeria italiana mediterránea europea pizza
1631,restaurante casa paco española
1777,socarratt valencian food mediterránea española europea
836,the one internacional asiática fusión marisco
1581,gochü fusión española
1026,restaurante cervecería parador mediterránea española
1758,pilla española fusión saludable mediterránea europea bar
1109,mr carrot cake café francesa americana europea sudamericana húngara
914,makau poké saludable hawaiana contemporánea
1908,vecchia milano italiana mediterránea europea
1741,puchero española
1244,fayer madrid argentina israelí saludable oriente medio
1878,restaurante sabor azafran oriente medio persa
1426,taberna pompeyana bar mediterránea española
881,vermutería gran clavel mediterránea europea española
1810,nice to meet you restaurant lounge española
1084,reloj harry sally mediterránea española saludable comedor
1316,najera mediterránea española
1911,rafa marisco
1495,mejor flor bar internacional mediterránea española bares comer
802,ottica restaurante mediterránea española contemporánea
743,buns bones guzmán bueno asiática fusión street food comida calle china japonesa taiwanesa
692,mad internacional mediterránea española
1636,taqueria alamillo mexicana latina centroamericana
659,nonna italiana pizza europea mediterránea
1341,resto brunch francesa belga
1443,palacio cibeles mediterránea europea española saludable
1542,restaurante brasayleña c c plenilunio restaurante carne brasileña barbacoa sudamericana asador
1786,china china japonesa sushi asiática
1673,settimo cielo pizza pasta italiana pizza mediterránea europea
631,alfredo s barbacoa americana comida rápida barbacoa
834,fellina italiana europea napolitana campania toscana siciliana centro italia sur italia
1571,san bernardo gastrobar internacional mediterránea europea española fusión
610,as bastos madrid española mediterránea
1304,grados pizza maria molina italiana pizza saludable
1427,torino argentina restaurante carne barbacoa española
1670,restaurante hermanos egea mediterránea española
1185,zuppa sopas española street food comida calle
1151,san wich comida rápida chilena sudamericana
1499,casa ciriaco mediterránea española
1034,restaurante uval mediterránea española
1158,zócalo mexicana latina española
958,restaurante flora fina europea española saludable mediterránea
1506,lalanda mediterránea española europea
1726,ayala japon japonesa sushi asiática
1789,jefa home bar fusión española internacional saludable
1078,restaurante colósimo española
602,restaurante brasayleña plaza mayor restaurante carne brasileña barbacoa
1875,mad brewing bar europea
924,restaurante haroma mediterránea europea española saludable
1035,asturianos española
1238,gaztelubide mediterránea española asador contemporánea
1009,burger wine española fusión
820,masa madre vegan food internacional europea
986,restaurante casa perico europea española mediterránea
1358,alma café café internacional mediterránea europea española
1293,kinza georgiana
1706,gloria montera mediterránea española
1783,rochela latina colombiana
1915,hao china asiática sushi
1289,pizzeria nuns pizza europea italiana
